Year,Country,Sector,VAD
1994,DOM,services,10411999.98597
1994,ECU,goods,8077488.339453
1994,ECU,services,7681800.44963
1994,EGY,goods,9045274.0977
1994,EGY,services,46970671.0566
1994,SLV,goods,1183625.795828
1994,SLV,services,6145884.54887
1994,EST,goods,806747.9415930001
1994,EST,services,2354812.0190403
1994,ETH,goods,114827.589175
1994,ETH,services,214837.471751
1994,FIN,goods,24949463.39093
1994,FIN,services,60169688.372089
1994,FRA,goods,213448472.996599
1994,FRA,services,933327893.3089436
1994,GEO,goods,2586872.1336939298
1994,GEO,services,6070318.56300027
1994,DEU,goods,421046321.187517
1994,DEU,services,1496019599.7253125
1994,GHA,goods,1260080.519557
1994,GHA,services,6109484.6132000005
1994,GRC,goods,17210672.267751
1994,GRC,services,76316819.3268175
1994,GTM,goods,1855364.760211
1994,GTM,services,8748377.11912
1994,HND,goods,605239.188847
1994,HND,services,2562771.845009
1994,HKG,goods,26520735.1970522
1994,HKG,services,66608567.25982076
1994,HUN,goods,10135913.779594
1994,HUN,services,26824655.2014438
1994,ISL,goods,920393.011743
1994,ISL,services,4305244.430611
1994,IND,goods,126395266.070012
1994,IND,services,167562162.31660515
1994,IDN,goods,98917735.94
1994,IDN,services,90399465.35034469
1994,IRN,goods,44864085.908
1994,IRN,services,56125328.31842754
1994,IRQ,goods,1295584.1741
1994,IRQ,services,6843159.5464
1994,IRL,goods,14719532.917738
1994,IRL,services,31364166.1692097
1994,ISR,goods,15349413.689197
1994,ISR,services,63932923.37984303
1994,ITA,goods,233025191.69708398
1994,ITA,services,711534820.6874585
1994,JPN,goods,1056402431.341
1994,JPN,services,3639078514.183025
1994,KAZ,goods,9427154.5386279
1994,KAZ,services,10180133.271722404
1994,KEN,goods,3049580.92100135
1994,KEN,services,4315451.4459999865
1994,KWT,goods,11722441.0347421
1994,KWT,services,11927408.010231
1994,LVA,goods,775746.33485
1994,LVA,services,2764418.563885
1994,LBN,goods,1211366.262298
1994,LBN,services,7175468.31314
1994,LTU,goods,1432946.6706070001
1994,LTU,services,3837511.187104
1994,LUX,goods,1413967.297146
1994,LUX,services,9872179.68546
1994,MYS,goods,31266408.889278002
1994,MYS,services,27823312.674857
1994,MLT,goods,651442.863205
1994,MLT,services,1866652.9854803
1994,MEX,goods,132015333.67905681
1994,MEX,services,347719249.72702277
1994,MAR,goods,5366512.392228
1994,MAR,services,26929119.23347
1994,NLD,goods,82402169.348897
1994,NLD,services,261743326.0811162
1994,NZL,goods,10838775.607456
1994,NZL,services,33826988.341417
1994,NOR,goods,36059889.585638
1994,NOR,services,74470937.0620766
1994,OMN,goods,2386173.446042
1994,OMN,services,10920814.069202
1994,PAK,goods,10347814.19488
1994,PAK,services,49589210.5101
1994,PRY,goods,2921786.42924
1994,PRY,services,3047654.217578
1994,PER,goods,11623947.6363344
1994,PER,services,25541514.12173786
1994,PHL,goods,24298196.5284771
1994,PHL,services,39080656.38509008
1994,POL,goods,24949873.80135
1994,POL,services,67329930.8547172
1994,PRT,goods,17800288.487261
1994,PRT,services,60622135.873635
1994,QAT,goods,2993709.999884
1994,QAT,services,7447630.582175001
1994,KOR,goods,130944085.596755
1994,KOR,services,224005335.81541455
1994,ROU,goods,11952004.748026
1994,ROU,services,17458140.022758998
1994,RUS,goods,103979829.036091
1994,RUS,services,190641301.0641466
1994,SAU,goods,28709014.525849998
1994,SAU,services,119653613.5553
1994,SRB,goods,2210001.827088
1994,SRB,services,12622670.883382
1994,SGP,goods,11867075.27545
1994,SGP,services,46607339.1094
1994,SVK,goods,5867787.911051
1994,SVK,services,13924601.818413
1994,SVN,goods,4435992.696476
1994,SVN,services,9476065.360563999
1994,ZAF,goods,37919937.0017955
1994,ZAF,services,74703130.70305479
1994,ESP,goods,97628297.042361
1994,ESP,services,342224608.5916786
1994,LKA,goods,2369373.4572570003
1994,LKA,services,9364775.36785
1994,SWE,goods,47622616.314581
1994,SWE,services,147952005.21447
1994,CHE,goods,64480205.2693392
1994,CHE,services,184631227.69914335
1994,THA,goods,50008764.289
1994,THA,services,73549363.95798
1994,TUN,goods,2151642.79219
1994,TUN,services,11172540.41113
1994,TUR,goods,51023952.180724
1994,TUR,services,100470839.931465
1994,UKR,goods,19055686.261040602
1994,UKR,services,20044326.426288806
1994,ARE,goods,11078502.44752
1994,ARE,services,52619123.6608
1994,GBR,goods,176284832.336696
1994,GBR,services,685561370.5278884
1994,TZA,goods,1364238.406541
1994,TZA,services,6726654.642092
1994,USA,goods,936519270.625827
1994,USA,services,5245118815.16224
1994,URY,goods,3946273.652117
1994,URY,services,12919170.798941
1994,UZB,goods,5062475.171
1994,UZB,services,6410119.6031
1994,VEN,goods,36424167.3714071
1994,VEN,services,44255718.141065896
1994,VNM,goods,8517685.302099999
1994,VNM,services,7308060.08194
1995,DZA,goods,9007184.88904
1995,DZA,services,37026778.6686
1995,AGO,goods,803134.651728
1995,AGO,services,3864025.19644
1995,ARG,goods,56896314.113
1995,ARG,services,178123731.6166
1995,AUS,goods,75033015.1087597
1995,AUS,services,233343285.70972887
1995,AUT,goods,48097207.706455
1995,AUT,services,163699757.141633
1995,AZE,goods,492446.459577
1995,AZE,services,2258818.478521
1995,BHR,goods,960094.929713
1995,BHR,services,4801388.896402
1995,BGD,goods,6243847.44669
1995,BGD,services,31728603.5457
1995,BLR,goods,5150.878375
1995,BLR,services,6107.238586
1995,BEL,goods,59842507.022573
1995,BEL,services,204311724.03654298
1995,BOL,goods,2327029.122124
1995,BOL,services,3552888.9458
1995,BIH,goods,260026.447128
1995,BIH,services,1294355.11817
1995,BRA,goods,149376021.5491007
1995,BRA,services,411978695.075086
1995,BGR,goods,2385798.1821830003
1995,BGR,services,10308206.07336
1995,KHM,goods,520944.166357
1995,KHM,services,2251594.79935
1995,CAN,goods,161810044.8343639
1995,CAN,services,392725474.25270176
1995,CHL,goods,16813342.8504703
1995,CHL,services,40171821.709164016
1995,CHN,goods,386034444.314212
1995,CHN,services,309050334.63
1995,COL,goods,31438740.103883002
1995,COL,services,62538833.826204
1995,COG,goods,445551.11864400003
1995,COG,services,1834326.71886
1995,CRI,goods,1867694.547159
1995,CRI,services,8656862.15824
1995,HRV,goods,3047159.22291
1995,HRV,services,15442531.9714
1995,CUB,goods,3802774.482
1995,CUB,services,21368462.5181
1995,CYP,goods,1146089.9715779999
1995,CYP,services,6598028.78038
1995,CZE,goods,19912512.210284
1995,CZE,services,37288103.22749
1995,DNK,goods,32361544.354463
1995,DNK,services,127286457.36782101
1995,DOM,goods,2616209.946653
1995,DOM,services,11567784.3014
1995,ECU,goods,8869415.732245
1995,ECU,services,8330098.798513
1995,EGY,goods,10900175.57297
1995,EGY,services,56358784.2118
1995,SLV,goods,1367820.223609
1995,SLV,services,7109046.10523
1995,EST,goods,908997.591196
1995,EST,services,2682786.4120584
1995,ETH,goods,109362.141029
1995,ETH,services,198191.381972
1995,FIN,goods,32046705.729911998
1995,FIN,services,77056596.74370301
1995,FRA,goods,246259640.670239
1995,FRA,services,1059808743.911318
1995,GEO,goods,944329.83241504
1995,GEO,services,2149367.5567158
1995,DEU,goods,497651926.341315
1995,DEU,services,1771759234.3931494
1995,GHA,goods,1530396.051535
1995,GHA,services,7465570.34209
1995,GRC,goods,20221015.675963
1995,GRC,services,89673788.7388394
1995,GTM,goods,2067486.152144
1995,GTM,services,9799843.26922
1995,HND,goods,689498.475045
1995,HND,services,2987029.972119
1995,HKG,goods,28779414.5847802
1995,HKG,services,71730050.50824773
1995,HUN,goods,10661655.301927
1995,HUN,services,27438175.164054
1995,ISL,goods,1028157.940791
1995,ISL,services,4833721.941318
1995,IND,goods,142718593.874931
1995,IND,services,189208793.06632775
1995,IDN,goods,114759395.6
1995,IDN,services,103800833.83278891
1995,IRN,goods,45508865.799
1995,IRN,services,56981234.42240686
1995,IRQ,goods,1330831.3513
1995,IRQ,services,6053674.9962
1995,IRL,goods,17374741.861676
1995,IRL,services,36720094.033236995
1995,ISR,goods,16582575.95435
1995,ISR,services,71089598.57718246
1995,ITA,goods,248322514.388527
1995,ITA,services,754963451.067548
1995,JPN,goods,1139357888.819
1995,JPN,services,4053630556.183508
1995,KAZ,goods,9011824.2213111
1995,KAZ,services,9733693.928622859
1995,KEN,goods,4167982.12092473
1995,KEN,services,5947623.186017703
1995,KWT,goods,12932209.381121201
1995,KWT,services,12652342.184056
1995,LVA,goods,821534.66783
1995,LVA,services,3005242.6753617
1995,LBN,goods,1478961.3381999999
1995,LBN,services,8765050.11041
1995,LTU,goods,1561829.508546
1995,LTU,services,4227879.1511564
1995,LUX,goods,1722837.336213
1995,LUX,services,11955136.03941
1995,MYS,goods,35571566.33092
1995,MYS,services,32007056.917841
1995,MLT,goods,751692.320576
1995,MLT,services,2165449.7459925
1995,MEX,goods,90906729.5961365
1995,MEX,services,232377830.6135552
1995,MAR,goods,5925784.507298
1995,MAR,services,29575608.40583
1995,NLD,goods,98136199.086894
1995,NLD,services,310211934.507522
1995,NZL,goods,13160504.769224
1995,NZL,services,40734417.837528005
1995,NOR,goods,41801630.207837
1995,NOR,services,85903605.6716661
1995,OMN,goods,2591651.29377
1995,OMN,services,11523744.80283
1995,PAK,goods,11625741.17377
1995,PAK,services,55964684.3179
1995,PRY,goods,3430103.7752630003
1995,PRY,services,3593339.5387519
1995,PER,goods,13982294.6186855
1995,PER,services,30442075.077113792
1995,PHL,goods,29084732.0313052
1995,PHL,services,46242779.38362658
1995,POL,goods,32068093.472996
1995,POL,services,86592787.36536239
1995,PRT,goods,19146451.635513
1995,PRT,services,67463171.866585
1995,QAT,goods,3676782.306812
1995,QAT,services,9094945.296493
1995,KOR,goods,158203740.356636
1995,KOR,services,272825588.08366543
1995,ROU,goods,13732018.202557
1995,ROU,services,20196565.192357
1995,RUS,goods,104179565.284564
1995,RUS,services,190301624.6456926
1995,SAU,goods,31017388.43603
1995,SAU,services,130755527.74939999
1995,SRB,goods,2769686.57157
1995,SRB,services,15982153.243001
1995,SGP,goods,13966598.64028
1995,SGP,services,55026353.3185
1995,SVK,goods,7052194.511586
1995,SVK,services,16633099.418362001
1995,SVN,goods,5909788.292049
1995,SVN,services,12793553.962039
1995,ZAF,goods,43136832.3659921
1995,ZAF,services,84602720.19823168
1995,ESP,goods,120701927.110768
1995,ESP,services,391241706.4704541
1995,LKA,goods,2652955.802575
1995,LKA,services,10484165.59097
1995,SWE,goods,60442703.862886
1995,SWE,services,185382058.060832
1995,CHE,goods,76064855.1265599
1995,CHE,services,216274610.5684299
1995,THA,goods,59310333.596
1995,THA,services,87297103.37959
1995,TUN,goods,2417875.4873
1995,TUN,services,12708865.18544
1995,TUR,goods,63542948.216415
1995,TUR,services,126298636.487006
1995,UKR,goods,19048234.927772902
1995,UKR,services,20094177.966050126
1995,ARE,goods,11613084.72373
1995,ARE,services,55329333.599700004
1995,GBR,goods,193406320.257431
1995,GBR,services,747459277.2253164
1995,TZA,goods,1390007.188638
1995,TZA,services,6747564.0176409995
1995,USA,goods,1050529030.266553
1995,USA,services,5822229501.88098
1995,URY,goods,4244513.4561600005
1995,URY,services,13951932.158445
1995,UZB,goods,4849784.2661
1995,UZB,services,6142493.8273
1995,VEN,goods,44316447.292274594
1995,VEN,services,53959846.969282
1995,VNM,goods,10168916.9214
1995,VNM,services,8705432.1872
1996,DZA,goods,9971796.69296
1996,DZA,services,40298250.309
1996,AGO,goods,949766.46548
1996,AGO,services,4632982.613
1996,ARG,goods,59243805.114
1996,ARG,services,185313430.5643
1996,AUS,goods,82390073.2471108
1996,AUS,services,260818272.6369996
1996,AUT,goods,46832053.541125
1996,AUT,services,158839294.441831
1996,AZE,goods,488601.510184
1996,AZE,services,2388225.203749
1996,BHR,goods,997656.614252
1996,BHR,services,5000864.459589
1996,BGD,goods,6455241.83528
1996,BGD,services,32889985.526300002
1996,BLR,goods,6488.1561839999995
1996,BLR,services,7670.4920219999985
1996,BEL,goods,58124204.842725
1996,BEL,services,197612195.403072
1996,BOL,goods,2595274.360251
1996,BOL,services,3908857.6659
1996,BIH,goods,359318.000444
1996,BIH,services,1812515.79271
1996,BRA,goods,168745394.3151206
1996,BRA,services,452118128.6720301
1996,BGR,goods,1811113.494605
1996,BGR,services,7432506.98974
1996,KHM,goods,583854.457444
1996,KHM,services,2540804.53181
1996,CAN,goods,178819324.7747447
1996,CAN,services,411783922.8543092
1996,CHL,goods,18025781.949174598
1996,CHL,services,43461381.2829805
1996,CHN,goods,458274955.351883
1996,CHN,services,368755267.05
1996,COL,goods,33250798.843621
1996,COL,services,66423405.612585
1996,COG,goods,503150.463606
1996,COG,services,2114454.03362
1996,CRI,goods,1933150.482457
1996,CRI,services,8828286.154844001
1996,HRV,goods,3162254.187
1996,HRV,services,15963667.5745
1996,CUB,goods,3032086.99235
1996,CUB,services,16943804.5295
1996,CYP,goods,1184093.96393
1996,CYP,services,6750874.44228
1996,CZE,goods,22340291.803205002
1996,CZE,services,41740371.22446
1996,DNK,goods,33601132.858551
1996,DNK,services,128590034.19769001
1996,DOM,goods,2837813.910892
1996,DOM,services,12656413.052609999
1996,ECU,goods,9457262.846217
1996,ECU,services,8711061.617334
1996,EGY,goods,11429198.31976
1996,EGY,services,59360940.162
1996,SLV,goods,1493840.053759
1996,SLV,services,7734717.686729999
1996,EST,goods,983980.187785
1996,EST,services,2912326.3863281
1996,ETH,goods,82714.922654
1996,ETH,services,151269.146931
1996,FIN,goods,31538693.225059
1996,FIN,services,75958838.51778
1996,FRA,goods,245901407.109734
1996,FRA,services,1040790300.155329
1996,GEO,goods,1198687.41893252
1996,GEO,services,2817439.6848729
1996,DEU,goods,484024095.71781003
1996,DEU,services,1715524336.0883834
1996,GHA,goods,1634431.393895
1996,GHA,services,7983676.94452
1996,GRC,goods,21346231.888931
1996,GRC,services,94633820.1743009
1996,GTM,goods,2213549.258692
1996,GTM,services,10596130.13189
1996,HND,goods,696260.997814
1996,HND,services,3079959.301392
1996,HKG,goods,32912216.3683842
1996,HKG,services,82349182.20920095
1996,HUN,goods,10859955.826605
1996,HUN,services,27588888.614079
1996,ISL,goods,1072851.50382
1996,ISL,services,5042501.858441
1996,IND,goods,149771355.273448
1996,IND,services,198461146.06218767
1996,IDN,goods,137535816.79
1996,IDN,services,111307754.05996037
1996,IRN,goods,46307466.826
1996,IRN,services,57643775.18946161
1996,IRQ,goods,2573474.7292
1996,IRQ,services,10175368.8485
1996,IRL,goods,19198846.448297
1996,IRL,services,40149917.3721728
1996,ISR,goods,16525700.563416
1996,ISR,services,74571055.6550218
1996,ITA,goods,277981048.230791
1996,ITA,services,844568989.909826
1996,JPN,goods,989566577.097
1996,JPN,services,3560776999.566807
1996,KAZ,goods,9192865.7313848
1996,KAZ,services,9870319.065182935
1996,KEN,goods,4277921.18399597
1996,KEN,services,6092255.888243914
1996,KWT,goods,14656946.156712402
1996,KWT,services,14358112.289153
1996,LVA,goods,927395.530029
1996,LVA,services,3436771.8036777
1996,LBN,goods,1784770.111001
1996,LBN,services,10491517.73505
1996,LTU,goods,1962991.440123
1996,LTU,services,5309656.946156
1996,LUX,goods,1697722.662897
1996,LUX,services,11465200.935829999
1996,MYS,goods,59787589.712353
1996,MYS,services,55667071.52276124
1996,MLT,goods,796792.265003
1996,MLT,services,2264441.0340476
1996,MEX,goods,101667124.914781
1996,MEX,services,261068212.77269378
1996,MAR,goods,6478622.266974
1996,MAR,services,32288081.45443
1996,NLD,goods,98200329.234993
1996,NLD,services,307352535.123303
1996,NZL,goods,14957782.8205
1996,NZL,services,45675682.479677
1996,NOR,goods,44213082.979721
1996,NOR,services,90739393.86449979
1996,OMN,goods,2874774.917739
1996,OMN,services,12364177.99379
1996,PAK,goods,11780693.38835
1996,PAK,services,56793015.8138
1996,PRY,goods,3809114.350655
1996,PRY,services,3955242.7841405
1996,PER,goods,15024653.5704982
1996,PER,services,32390445.46049656
1996,PHL,goods,34672191.405197
1996,PHL,services,51351463.27502973
1996,POL,goods,35918019.930435
1996,POL,services,97160869.4787153
1996,PRT,goods,17969847.316308
1996,PRT,services,64001223.4344303
1996,QAT,goods,3885441.063147
1996,QAT,services,9886165.260102
1996,KOR,goods,167764314.845954
1996,KOR,services,318208259.11233443
1996,ROU,goods,13307609.096166
1996,ROU,services,19604850.080786
1996,RUS,goods,104954293.129724
1996,RUS,services,190718239.47867253
1996,SAU,goods,32692791.73881
1996,SAU,services,139008644.7171
1996,SRB,goods,2411691.111894
1996,SRB,services,13745793.626341
1996,SGP,goods,14683584.28429
1996,SGP,services,57857968.2622
1996,SVK,goods,7657529.303741
1996,SVK,services,19125506.667205
1996,SVN,goods,6077807.779137
1996,SVN,services,12971439.002388
1996,ZAF,goods,42475077.3913967
1996,ZAF,services,82539819.18205838
1996,ESP,goods,121472819.160687
1996,ESP,services,394107331.36120003
1996,LKA,goods,2854756.181129
1996,LKA,services,11327339.99963
1996,SWE,goods,55628562.779536
1996,SWE,services,177569373.2539962
1996,CHE,goods,74488797.2465576
1996,CHE,services,208877876.514054
1996,THA,goods,60807430.489
1996,THA,services,89341091.558079
1996,TUN,goods,2631369.787247
1996,TUN,services,13649324.541029999
1996,TUR,goods,77508567.048424
1996,TUR,services,155665527.48367
1996,UKR,goods,18582495.8334405
1996,UKR,services,19547588.60446
1996,ARE,goods,12020459.10606
1996,ARE,services,58711280.3115
1996,GBR,goods,206376187.622313
1996,GBR,services,794079576.9540685
1996,TZA,goods,1466164.537253
1996,TZA,services,6931302.641749
1996,USA,goods,1150043694.907051
1996,USA,services,6350741888.424212
1996,URY,goods,4494803.759165
1996,URY,services,14787654.95241
1996,UZB,goods,5217901.6807
1996,UZB,services,6632473.6188
1996,VEN,goods,41418332.148770496
1996,VEN,services,49946941.4977522
1996,VNM,goods,12549727.689
1996,VNM,services,10597814.8362
1997,DZA,goods,10233756.98373
1997,DZA,services,41133855.8689
1997,AGO,goods,1226736.11611
1997,AGO,services,6288783.611
1997,ARG,goods,62791236.558
1997,ARG,services,196707336.966
1997,AUS,goods,82113527.6591555
1997,AUS,services,266308024.6924886
1997,AUT,goods,42788358.387478
1997,AUT,services,142253301.552288
1997,AZE,goods,591131.913998
1997,AZE,services,2975124.2981809997
1997,BHR,goods,1047643.2489679999
1997,BHR,services,5215737.107651
1997,BGD,goods,6685401.52538
1997,BGD,services,33861579.8071
1997,BLR,goods,6354.269379
1997,BLR,services,6553.084487
1997,BEL,goods,54170969.774473
